user_id,total_transactions,total_spent,avg_transaction,max_transaction,min_transaction,total_rental_hours
fc5150f06d,2,2480.0,1240.0,1340.0,1140.0,124.0
5135ab3d38,3,760.0,253.33333333333334,370.0,140.0,76.0
d035473c7a,3,2520.0,840.0,1020.0,720.0,126.0
00f2197843,1,1000.0,1000.0,1000.0,1000.0,50.0
a9b8a8a27b,1,340.0,340.0,340.0,340.0,34.0
16c857a3ea,3,1490.0,496.6666666666667,880.0,300.0,90.0
b06306cd3f,3,4570.0,1523.3333333333333,3400.0,90.0,131.0
3885676d5f,3,3730.0,1243.3333333333333,2850.0,380.0,120.0
97218c7939,2,2380.0,1190.0,1900.0,480.0,62.0
d6ce74abe8,3,1880.0,626.6666666666666,1240.0,80.0,98.0
19a26c232a,2,730.0,365.0,380.0,350.0,54.0
87971dfc47,2,2340.0,1170.0,1240.0,1100.0,117.0
4de47f756b,1,20.0,20.0,20.0,20.0,1.0
0cc14814df,1,680.0,680.0,680.0,680.0,68.0
a822c9def3,1,1180.0,1180.0,1180.0,1180.0,59.0
0e140a8480,1,440.0,440.0,440.0,440.0,44.0
30f7fe0e4e,3,2050.0,683.3333333333334,920.0,540.0,132.0
3becb575b9,1,240.0,240.0,240.0,240.0,12.0
ca684f5f03,1,320.0,320.0,320.0,320.0,16.0
6335d59abd,2,1620.0,810.0,1260.0,360.0,81.0
540737b498,1,300.0,300.0,300.0,300.0,15.0
10a96bd60d,2,5000.0,2500.0,3100.0,1900.0,100.0
fef2053351,1,480.0,480.0,480.0,480.0,48.0
5c5bf0929b,2,1400.0,700.0,800.0,600.0,76.0
9d93c4fac4,2,510.0,255.0,300.0,210.0,36.0
d0e574bf50,2,1090.0,545.0,750.0,340.0,49.0
e24001316c,3,2320.0,773.3333333333334,900.0,680.0,89.0
3c2e488886,1,400.0,400.0,400.0,400.0,20.0
491bb3d96d,3,4740.0,1580.0,3500.0,380.0,151.0
686825cd8a,1,520.0,520.0,520.0,520.0,26.0
09a3882a3b,1,1500.0,1500.0,1500.0,1500.0,30.0
88b8e0e506,2,2230.0,1115.0,1850.0,380.0,75.0
3b69a0f50f,1,500.0,500.0,500.0,500.0,10.0
e8c526937a,2,1400.0,700.0,1280.0,120.0,76.0
5a432387f7,1,360.0,360.0,360.0,360.0,36.0
04545e1724,1,430.0,430.0,430.0,430.0,43.0
7fb55b8c55,2,1300.0,650.0,880.0,420.0,86.0
d69e8e7417,2,990.0,495.0,570.0,420.0,78.0
88ed336c91,3,2060.0,686.6666666666666,1140.0,300.0,149.0
cdba203c33,3,5840.0,1946.6666666666667,3250.0,440.0,130.0
ecec2ca66c,1,350.0,350.0,350.0,350.0,35.0
66bc8f1b50,2,3450.0,1725.0,1750.0,1700.0,69.0
1791a33f81,2,1300.0,650.0,1200.0,100.0,70.0
acda6512bf,2,490.0,245.0,290.0,200.0,39.0
51d7364383,2,1160.0,580.0,940.0,220.0,69.0
4837522c56,3,1650.0,550.0,980.0,210.0,116.0
d0d10464a6,1,290.0,290.0,290.0,290.0,29.0
51792d3d45,2,1640.0,820.0,980.0,660.0,82.0
c610ed5b48,1,610.0,610.0,610.0,610.0,61.0
e392f6a32e,2,590.0,295.0,550.0,40.0,15.0
2307a2b649,1,300.0,300.0,300.0,300.0,6.0
7e3803a15a,3,3350.0,1116.6666666666667,1360.0,690.0,202.0
985c44cc16,3,1970.0,656.6666666666666,1400.0,120.0,127.0
5337ab2e00,3,1080.0,360.0,440.0,260.0,89.0
927997535b,3,1200.0,400.0,1000.0,30.0,70.0
775f416e37,1,260.0,260.0,260.0,260.0,26.0
0bf5500104,3,1470.0,490.0,640.0,370.0,115.0
c265d0b3a4,3,2900.0,966.6666666666666,1380.0,140.0,152.0
3152082546,2,230.0,115.0,200.0,30.0,23.0
9149acd67a,3,2430.0,810.0,1060.0,520.0,122.0
eb62789c39,1,840.0,840.0,840.0,840.0,42.0
122fe1d164,2,1420.0,710.0,1140.0,280.0,71.0
b858d7a1ee,2,450.0,225.0,360.0,90.0,27.0
bfe02e9255,3,4140.0,1380.0,3100.0,370.0,166.0
7965652098,1,100.0,100.0,100.0,100.0,2.0
8118940930,3,1170.0,390.0,850.0,100.0,41.0
33ac10b5af,2,680.0,340.0,580.0,100.0,39.0
c919fa0e21,3,3880.0,1293.3333333333333,2350.0,580.0,124.0
571d2d4caf,3,6500.0,2166.6666666666665,2550.0,1950.0,130.0
e287960ee2,1,780.0,780.0,780.0,780.0,39.0
3121c969f1,3,1310.0,436.6666666666667,650.0,20.0,79.0
9e13f6d3d3,2,1520.0,760.0,1080.0,440.0,76.0
d00f02c745,2,430.0,215.0,340.0,90.0,43.0
f37fc8ee61,1,400.0,400.0,400.0,400.0,8.0
619d5924f7,2,1150.0,575.0,1020.0,130.0,64.0
9a46047d1d,1,630.0,630.0,630.0,630.0,63.0
8a7599ac43,3,1420.0,473.3333333333333,800.0,20.0,72.0
fb2eba5c0b,1,680.0,680.0,680.0,680.0,68.0
020b4105fa,2,2740.0,1370.0,1420.0,1320.0,137.0
447d351ed0,2,5150.0,2575.0,3050.0,2100.0,103.0
c2e4d56e52,3,2510.0,836.6666666666666,2000.0,210.0,76.0
954b5feb6e,1,580.0,580.0,580.0,580.0,29.0
fb415ff77c,2,720.0,360.0,370.0,350.0,44.0
ee813e1325,3,1450.0,483.3333333333333,620.0,350.0,117.0
02674f1431,1,570.0,570.0,570.0,570.0,57.0
e13f480a40,1,430.0,430.0,430.0,430.0,43.0
098e28bead,1,570.0,570.0,570.0,570.0,57.0
b06b403f14,3,1540.0,513.3333333333334,1000.0,20.0,103.0
6844fbbb33,2,1580.0,790.0,1280.0,300.0,70.0
9c7e1d7968,3,1990.0,663.3333333333334,1100.0,240.0,99.0
975113eb99,3,1670.0,556.6666666666666,780.0,440.0,106.0
c1bfed3299,2,1450.0,725.0,950.0,500.0,69.0
6e0ed411aa,2,1350.0,675.0,1000.0,350.0,57.0
ad61af161f,2,670.0,335.0,610.0,60.0,64.0
4d1bd7dfda,2,2350.0,1175.0,1950.0,400.0,59.0
3d418a1004,3,590.0,196.66666666666666,280.0,120.0,53.0
7ed0ba022c,1,920.0,920.0,920.0,920.0,46.0
fa99f9a945,3,1700.0,566.6666666666666,1320.0,60.0,101.0
c5b89c8213,1,220.0,220.0,220.0,220.0,11.0
ab61428310,1,270.0,270.0,270.0,270.0,27.0
18fce56ce3,2,1170.0,585.0,620.0,550.0,117.0
00d688a76e,2,1340.0,670.0,1300.0,40.0,28.0
54de7cb4be,3,890.0,296.6666666666667,690.0,40.0,81.0
dd739cb9d5,3,1370.0,456.6666666666667,840.0,50.0,95.0
8fb4cec2b2,2,890.0,445.0,820.0,70.0,48.0
0020c9b762,3,1700.0,566.6666666666666,940.0,40.0,123.0
25868af50f,2,970.0,485.0,560.0,410.0,69.0
d97c3a870f,1,610.0,610.0,610.0,610.0,61.0
29ce5a95e1,3,1980.0,660.0,1320.0,130.0,132.0
25006026bd,1,100.0,100.0,100.0,100.0,10.0
b9057be118,1,250.0,250.0,250.0,250.0,5.0
967b628e9a,2,1330.0,665.0,880.0,450.0,53.0
c3c398efb1,3,3620.0,1206.6666666666667,2200.0,20.0,115.0
110ceee6c8,2,890.0,445.0,600.0,290.0,59.0
3d1ff01710,3,3960.0,1320.0,3400.0,160.0,104.0
bcf6ca6085,2,500.0,250.0,270.0,230.0,50.0
5303497df7,1,350.0,350.0,350.0,350.0,35.0
503392966b,3,2880.0,960.0,1950.0,230.0,76.0
604f538a18,2,1120.0,560.0,800.0,320.0,72.0
16577df853,3,2110.0,703.3333333333334,1100.0,340.0,123.0
04b934970d,2,1870.0,935.0,1250.0,620.0,87.0
ef0f99122f,3,4230.0,1410.0,2750.0,620.0,129.0
c0f6d473ba,1,500.0,500.0,500.0,500.0,50.0
7431c0e04c,3,1270.0,423.3333333333333,1200.0,20.0,31.0
2d4d6fbea5,2,770.0,385.0,420.0,350.0,77.0
569a9e5a6b,1,610.0,610.0,610.0,610.0,61.0
c48e9e325a,3,2820.0,940.0,1320.0,260.0,154.0
6d42e3b86b,1,740.0,740.0,740.0,740.0,37.0
cb14dc3b19,1,700.0,700.0,700.0,700.0,35.0
2605bd53fd,1,390.0,390.0,390.0,390.0,39.0
86ab3891ab,1,630.0,630.0,630.0,630.0,63.0
6da3463ebb,3,2970.0,990.0,1850.0,180.0,102.0
8f5a01acdc,3,1940.0,646.6666666666666,920.0,120.0,97.0
9366040873,2,820.0,410.0,680.0,140.0,41.0
03a6a7f7f7,3,1680.0,560.0,780.0,420.0,108.0
1bb5d831a7,2,2400.0,1200.0,1380.0,1020.0,120.0
a27be5e81a,1,2750.0,2750.0,2750.0,2750.0,55.0
2b885f8347,3,1790.0,596.6666666666666,1160.0,230.0,121.0
3e109edd93,3,5640.0,1880.0,2400.0,1240.0,150.0
9b6a9e1689,2,2600.0,1300.0,2050.0,550.0,52.0
a6391c100c,3,1660.0,553.3333333333334,1220.0,20.0,104.0
de50f3e1a3,3,1790.0,596.6666666666666,1050.0,260.0,95.0
259d679cee,1,840.0,840.0,840.0,840.0,42.0
da665ab7d2,3,1150.0,383.3333333333333,700.0,120.0,74.0
8c604c9561,1,160.0,160.0,160.0,160.0,8.0
ac2be19604,2,1440.0,720.0,1200.0,240.0,48.0
cebbeaab81,2,1490.0,745.0,1040.0,450.0,61.0
2beadbb826,3,2080.0,693.3333333333334,1440.0,180.0,104.0
371f7bebb2,2,1540.0,770.0,1220.0,320.0,93.0
7c601d7a22,2,1580.0,790.0,1050.0,530.0,74.0
a9ea59f3d4,1,700.0,700.0,700.0,700.0,35.0
e9ede82b6e,3,1270.0,423.3333333333333,560.0,150.0,127.0
7ac3033692,3,1890.0,630.0,1320.0,10.0,123.0
f6dc825eeb,1,10.0,10.0,10.0,10.0,1.0
862cf66a69,2,1510.0,755.0,1420.0,90.0,80.0
5f17e472d4,2,1290.0,645.0,680.0,610.0,95.0
daac09769c,2,1470.0,735.0,1400.0,70.0,77.0
e961355cb7,1,740.0,740.0,740.0,740.0,37.0
36985cef94,1,980.0,980.0,980.0,980.0,49.0
d4b1c7ddf6,2,1230.0,615.0,700.0,530.0,88.0
043c841a82,1,90.0,90.0,90.0,90.0,9.0
bfa87fad26,1,1750.0,1750.0,1750.0,1750.0,35.0
0114dc937f,2,1980.0,990.0,1340.0,640.0,99.0
4a35339cab,2,3150.0,1575.0,3100.0,50.0,67.0
7ebf8d5fc5,3,1710.0,570.0,670.0,420.0,140.0
347a49f1e2,3,3120.0,1040.0,1600.0,100.0,108.0
e4f656f8c5,2,1900.0,950.0,1500.0,400.0,70.0
39c774bb50,3,180.0,60.0,60.0,60.0,18.0
b939e97cd3,1,720.0,720.0,720.0,720.0,72.0
717ceb46f0,2,1310.0,655.0,680.0,630.0,131.0
fc847c83b2,2,2220.0,1110.0,1360.0,860.0,111.0
35fe2f46ce,1,1050.0,1050.0,1050.0,1050.0,21.0
1ff6de0d1e,3,2220.0,740.0,1500.0,160.0,66.0
906fdf2b30,1,980.0,980.0,980.0,980.0,49.0
4fd77eb1a9,3,980.0,326.6666666666667,550.0,190.0,98.0
27b2267eb6,3,980.0,326.6666666666667,680.0,140.0,56.0
fada4aee8f,3,860.0,286.6666666666667,590.0,90.0,86.0
b7b2a44e25,2,3680.0,1840.0,3400.0,280.0,82.0
a34f5d1231,3,3030.0,1010.0,1400.0,330.0,168.0
81712d80b1,1,1340.0,1340.0,1340.0,1340.0,67.0
7cff5be1ed,2,2900.0,1450.0,2650.0,250.0,58.0
0c5ea2f2c9,2,1290.0,645.0,1280.0,10.0,65.0
2218886947,1,2850.0,2850.0,2850.0,2850.0,57.0
567502b12b,2,1640.0,820.0,1060.0,580.0,82.0
12c105158d,2,880.0,440.0,620.0,260.0,44.0
314ca2b4a3,3,3070.0,1023.3333333333334,1450.0,480.0,110.0
0ffb0f06f3,1,540.0,540.0,540.0,540.0,27.0
94f45db177,1,160.0,160.0,160.0,160.0,8.0
a4fa5029d3,3,1820.0,606.6666666666666,1360.0,230.0,114.0
d38505aaef,2,2100.0,1050.0,1280.0,820.0,105.0
c66422daed,3,1430.0,476.6666666666667,850.0,200.0,46.0
21bc77f00d,2,1160.0,580.0,600.0,560.0,116.0
6c7f572e33,1,1000.0,1000.0,1000.0,1000.0,50.0
c4e259d3f1,1,1100.0,1100.0,1100.0,1100.0,22.0
324d2d38d7,2,1450.0,725.0,1100.0,350.0,62.0
eb5d10cccd,1,660.0,660.0,660.0,660.0,33.0
d4fb02c0e2,1,230.0,230.0,230.0,230.0,23.0
580767b016,3,1410.0,470.0,1000.0,60.0,88.0
f80a2507a9,1,140.0,140.0,140.0,140.0,14.0
2a641a2eb0,2,3080.0,1540.0,1700.0,1380.0,103.0
6ea843062c,2,5200.0,2600.0,3250.0,1950.0,104.0
61c7e753ba,3,2360.0,786.6666666666666,1500.0,310.0,116.0
ef76e6a71c,2,2340.0,1170.0,2000.0,340.0,57.0
4242d9270d,1,2450.0,2450.0,2450.0,2450.0,49.0
fee27a7f8b,3,4050.0,1350.0,2600.0,410.0,145.0
0ab714e25e,2,1340.0,670.0,1080.0,260.0,80.0
629a3fc02f,1,240.0,240.0,240.0,240.0,12.0
1d548db303,1,2250.0,2250.0,2250.0,2250.0,45.0
ba4a1a7177,3,2470.0,823.3333333333334,1440.0,500.0,135.0
5ff7cf948e,2,2520.0,1260.0,1340.0,1180.0,126.0
a51c6919e3,3,2230.0,743.3333333333334,1420.0,150.0,152.0
049eb79011,1,490.0,490.0,490.0,490.0,49.0
6c9455e11f,2,1270.0,635.0,720.0,550.0,83.0
b0ff27f94d,1,1000.0,1000.0,1000.0,1000.0,20.0
42df98d7fd,3,1310.0,436.6666666666667,550.0,220.0,104.0
01b6c6e1dd,1,250.0,250.0,250.0,250.0,25.0
ff8d2c21b7,2,1670.0,835.0,1280.0,390.0,103.0
bc75f8d634,2,590.0,295.0,450.0,140.0,16.0
d50a926885,2,1290.0,645.0,670.0,620.0,98.0
b3255506a0,3,1670.0,556.6666666666666,1200.0,200.0,107.0
c7be4c48bc,3,2520.0,840.0,1380.0,460.0,149.0
fdda4ad22f,3,1280.0,426.6666666666667,610.0,120.0,128.0
1ea3dd7545,3,1060.0,353.3333333333333,670.0,50.0,106.0
5f760ae5c6,2,3490.0,1745.0,2050.0,1440.0,113.0
60bce168cc,2,1100.0,550.0,800.0,300.0,46.0
be05471362,3,2000.0,666.6666666666666,980.0,500.0,151.0
d4fc45a179,1,400.0,400.0,400.0,400.0,20.0
3f8c4bd150,2,1080.0,540.0,780.0,300.0,54.0
c1c0f6675b,3,4850.0,1616.6666666666667,3350.0,150.0,109.0
1223905f55,1,680.0,680.0,680.0,680.0,34.0
f9709261b5,1,640.0,640.0,640.0,640.0,32.0
00f25f3443,2,1450.0,725.0,1040.0,410.0,93.0
d0c0c4f846,1,720.0,720.0,720.0,720.0,72.0
317282cad2,2,2540.0,1270.0,1850.0,690.0,106.0
4f2e128785,2,550.0,275.0,340.0,210.0,38.0
aeb498632b,2,550.0,275.0,400.0,150.0,43.0
4d1b20e733,3,1010.0,336.6666666666667,420.0,240.0,52.0
764fcad3bb,2,2760.0,1380.0,1900.0,860.0,81.0
f2e1ddaeb7,1,480.0,480.0,480.0,480.0,24.0
65e8fc7754,3,3630.0,1210.0,2950.0,270.0,127.0
3586a7f762,3,1640.0,546.6666666666666,670.0,380.0,145.0
8823ae1bd7,3,4640.0,1546.6666666666667,3450.0,510.0,188.0
7da75b4e0f,3,1040.0,346.6666666666667,640.0,170.0,72.0
af7a857764,1,1400.0,1400.0,1400.0,1400.0,70.0
e05a86718e,1,400.0,400.0,400.0,400.0,40.0
77de146e51,2,1830.0,915.0,1250.0,580.0,54.0
6769993898,1,280.0,280.0,280.0,280.0,28.0
663590a91c,3,2850.0,950.0,1300.0,410.0,124.0
741ca2f11d,3,1400.0,466.6666666666667,840.0,100.0,90.0
98dc8a64cd,2,1610.0,805.0,1060.0,550.0,108.0
d1844e36dd,1,860.0,860.0,860.0,860.0,43.0
8fd0fe7d35,1,420.0,420.0,420.0,420.0,21.0
8e86e587e1,3,1800.0,600.0,1280.0,40.0,114.0
851323756c,3,2320.0,773.3333333333334,1280.0,300.0,116.0
ea1f153360,3,1810.0,603.3333333333334,1200.0,120.0,79.0
3bcdd83041,3,1860.0,620.0,1160.0,290.0,128.0
c1913cc2d3,3,4140.0,1380.0,2900.0,160.0,128.0
2d9f4f9136,3,1220.0,406.6666666666667,620.0,260.0,74.0
6170f922e9,1,200.0,200.0,200.0,200.0,4.0
5186601457,3,1190.0,396.6666666666667,620.0,220.0,119.0
6808704e44,3,6990.0,2330.0,3300.0,690.0,195.0
ea1bc631f2,3,3860.0,1286.6666666666667,1340.0,1180.0,193.0
0f707c2346,1,30.0,30.0,30.0,30.0,3.0
4f82ff4a6f,3,1480.0,493.3333333333333,1280.0,50.0,72.0
61f25c70c6,2,1040.0,520.0,520.0,520.0,78.0
a41591613a,1,310.0,310.0,310.0,310.0,31.0
e5a7053631,3,1170.0,390.0,510.0,200.0,107.0
25a0001b7d,2,1560.0,780.0,1360.0,200.0,78.0
095904c867,2,1220.0,610.0,1200.0,20.0,61.0
8c7a1dc49d,2,640.0,320.0,560.0,80.0,36.0
d21d9fe190,2,440.0,220.0,300.0,140.0,29.0
57f8934881,1,750.0,750.0,750.0,750.0,15.0
f212dd6d8d,1,510.0,510.0,510.0,510.0,51.0
4031b2e360,2,2440.0,1220.0,1240.0,1200.0,122.0
2b4c0305be,1,840.0,840.0,840.0,840.0,42.0
7e8e029f02,3,2490.0,830.0,2000.0,80.0,89.0
574b3804ae,2,520.0,260.0,380.0,140.0,52.0
cb34c9fc31,3,4050.0,1350.0,2100.0,200.0,97.0
310e235aee,1,1900.0,1900.0,1900.0,1900.0,38.0
809b2aee48,3,2400.0,800.0,1850.0,170.0,92.0
c479e3175f,2,240.0,120.0,220.0,20.0,13.0
201674e656,1,1440.0,1440.0,1440.0,1440.0,72.0
94d1d971ac,3,1520.0,506.6666666666667,1040.0,60.0,79.0
17ecfdecf3,3,2300.0,766.6666666666666,1080.0,280.0,115.0
a947412307,2,2310.0,1155.0,2250.0,60.0,51.0
f462ae1557,2,740.0,370.0,370.0,370.0,74.0
49d71f5b2b,3,1230.0,410.0,610.0,160.0,100.0
bd3af87ddb,2,1040.0,520.0,1020.0,20.0,52.0
14870c472e,2,680.0,340.0,580.0,100.0,68.0
a3eda2fad7,2,3300.0,1650.0,2600.0,700.0,122.0
f16b20f26c,3,1420.0,473.3333333333333,660.0,200.0,71.0
65f7850560,1,420.0,420.0,420.0,420.0,21.0
e66db6b4eb,1,2550.0,2550.0,2550.0,2550.0,51.0
a936c9654c,2,1880.0,940.0,1020.0,860.0,94.0
00ca623cf6,2,790.0,395.0,550.0,240.0,23.0
8324c43b32,3,1010.0,336.6666666666667,460.0,160.0,101.0
e3d777f7eb,1,280.0,280.0,280.0,280.0,14.0
b584312e99,1,670.0,670.0,670.0,670.0,67.0
2b1923a0c3,3,1040.0,346.6666666666667,450.0,200.0,94.0
4aca013a7b,2,590.0,295.0,320.0,270.0,43.0
22863a30ee,3,2060.0,686.6666666666666,1400.0,160.0,136.0
38df645a69,1,2250.0,2250.0,2250.0,2250.0,45.0
fb21ce889b,3,2960.0,986.6666666666666,2200.0,230.0,120.0
1b5be95234,2,980.0,490.0,800.0,180.0,58.0
075547b74f,2,510.0,255.0,340.0,170.0,34.0
863a22b7bf,3,3200.0,1066.6666666666667,1400.0,480.0,160.0
c378811138,1,100.0,100.0,100.0,100.0,5.0
25ee3f20fa,1,200.0,200.0,200.0,200.0,4.0
10d116ed93,2,1160.0,580.0,1120.0,40.0,58.0
4f6640740e,2,2460.0,1230.0,1800.0,660.0,69.0
b8ef631118,2,850.0,425.0,600.0,250.0,55.0
9e7bac28cc,2,570.0,285.0,430.0,140.0,57.0
2c63fc1baf,2,1750.0,875.0,950.0,800.0,59.0
946e8ec42c,2,2040.0,1020.0,1040.0,1000.0,102.0
9cf6a52888,1,250.0,250.0,250.0,250.0,25.0
d2886ba34d,1,620.0,620.0,620.0,620.0,31.0
6972a71a23,2,1560.0,780.0,1000.0,560.0,106.0
df9cf499d5,1,190.0,190.0,190.0,190.0,19.0
4111c463ee,1,580.0,580.0,580.0,580.0,29.0
a5102a33ed,3,1190.0,396.6666666666667,1100.0,40.0,62.0
83f426471e,3,1420.0,473.3333333333333,720.0,320.0,123.0
83f8141c73,1,2150.0,2150.0,2150.0,2150.0,43.0
764b0478c3,2,980.0,490.0,880.0,100.0,49.0
6426f0575c,2,5000.0,2500.0,3250.0,1750.0,100.0
414f798d16,3,4210.0,1403.3333333333333,3200.0,400.0,165.0
f80bd4de59,1,30.0,30.0,30.0,30.0,3.0
abc539c035,1,2550.0,2550.0,2550.0,2550.0,51.0
b2a00588ad,2,2290.0,1145.0,1340.0,950.0,86.0
80b9460b8d,3,1930.0,643.3333333333334,960.0,390.0,116.0
2233234d19,1,1280.0,1280.0,1280.0,1280.0,64.0
e1d3f8ba87,2,820.0,410.0,650.0,170.0,30.0
eefe61588f,3,2510.0,836.6666666666666,1350.0,360.0,103.0
fba1f03f54,3,2070.0,690.0,850.0,380.0,78.0
6f21eb76e4,3,1250.0,416.6666666666667,960.0,60.0,74.0
1458120faa,3,4060.0,1353.3333333333333,2400.0,500.0,131.0
50f097aad5,3,3830.0,1276.6666666666667,2800.0,470.0,131.0
8ed6e67ec4,2,910.0,455.0,650.0,260.0,78.0
e05a8e6d0c,1,2400.0,2400.0,2400.0,2400.0,48.0
c22efb37ef,1,680.0,680.0,680.0,680.0,68.0
cb5c35e720,2,1580.0,790.0,900.0,680.0,86.0
1284ae4299,3,2010.0,670.0,1050.0,120.0,75.0
2be5c3e310,1,640.0,640.0,640.0,640.0,64.0
276d01f753,2,2900.0,1450.0,2750.0,150.0,70.0
00c0ac6c8e,2,1000.0,500.0,600.0,400.0,80.0
7dd60bebd1,1,250.0,250.0,250.0,250.0,5.0
140ef60838,1,620.0,620.0,620.0,620.0,62.0
ad41c38042,1,580.0,580.0,580.0,580.0,29.0
6616692ff7,2,1290.0,645.0,1000.0,290.0,49.0
8c01d5c144,1,780.0,780.0,780.0,780.0,39.0
0338b13f90,2,4080.0,2040.0,3400.0,680.0,136.0
afee348985,1,1300.0,1300.0,1300.0,1300.0,65.0
81f407b6b3,3,2180.0,726.6666666666666,1120.0,100.0,109.0
d28310af03,3,4810.0,1603.3333333333333,2650.0,110.0,105.0
e7b57b2dd7,3,1210.0,403.3333333333333,550.0,260.0,88.0
0574571d09,2,760.0,380.0,710.0,50.0,76.0
71bb0fac33,2,2380.0,1190.0,1420.0,960.0,119.0
5718469498,1,390.0,390.0,390.0,390.0,39.0
615ee5555c,1,280.0,280.0,280.0,280.0,28.0
1c17ba60e2,2,3130.0,1565.0,2450.0,680.0,117.0
2aa7776d1b,1,480.0,480.0,480.0,480.0,24.0
4e587ff79d,3,4860.0,1620.0,3500.0,680.0,172.0
75743c2d33,2,660.0,330.0,400.0,260.0,34.0
c916d58c84,2,2640.0,1320.0,2300.0,340.0,80.0
2732ff07c9,1,640.0,640.0,640.0,640.0,32.0
2f0f0b1a84,3,2720.0,906.6666666666666,2250.0,80.0,88.0
fcadef97fc,3,1460.0,486.6666666666667,980.0,80.0,61.0
186a427e02,2,800.0,400.0,700.0,100.0,24.0
e4f6ade733,1,290.0,290.0,290.0,290.0,29.0
e068be3293,1,2150.0,2150.0,2150.0,2150.0,43.0
e3498cbfad,3,4010.0,1336.6666666666667,2750.0,620.0,150.0
07b79474a8,3,4490.0,1496.6666666666667,3600.0,190.0,105.0
7758bf0d72,1,760.0,760.0,760.0,760.0,38.0
6cc4e4d180,3,2630.0,876.6666666666666,1750.0,120.0,79.0
f8c1b7bd38,1,1300.0,1300.0,1300.0,1300.0,65.0
727617ec10,2,360.0,180.0,200.0,160.0,36.0
d7425ad1d4,2,1460.0,730.0,860.0,600.0,103.0
6f4ee37191,3,1900.0,633.3333333333334,780.0,480.0,119.0
b1aaf8cb7c,1,470.0,470.0,470.0,470.0,47.0
4808bf0832,1,280.0,280.0,280.0,280.0,28.0
b7d9a88d8a,2,860.0,430.0,760.0,100.0,40.0
2583ac749f,1,2450.0,2450.0,2450.0,2450.0,49.0
54e925c784,1,220.0,220.0,220.0,220.0,11.0
3c825f55d9,1,600.0,600.0,600.0,600.0,30.0
acdf58577f,1,200.0,200.0,200.0,200.0,20.0
6bf9972305,3,2170.0,723.3333333333334,1180.0,150.0,116.0
a3b1a95e42,3,3680.0,1226.6666666666667,2700.0,180.0,112.0
9094f7aade,3,1400.0,466.6666666666667,720.0,130.0,60.0
88f2c6b884,3,1420.0,473.3333333333333,920.0,220.0,71.0
b2c23fabf1,2,1060.0,530.0,560.0,500.0,106.0
ea942cea2a,1,2000.0,2000.0,2000.0,2000.0,40.0
9a547ca5d5,1,1120.0,1120.0,1120.0,1120.0,56.0
82ead0aa75,1,270.0,270.0,270.0,270.0,27.0
b8e518cd2b,1,1340.0,1340.0,1340.0,1340.0,67.0
00b93f88b9,2,3490.0,1745.0,3250.0,240.0,77.0
ce7548868c,2,1400.0,700.0,1100.0,300.0,52.0
6a6818bb96,1,960.0,960.0,960.0,960.0,48.0
67508d04ff,2,1130.0,565.0,580.0,550.0,84.0
231f022e0c,1,660.0,660.0,660.0,660.0,33.0
9d73ef40b2,1,1350.0,1350.0,1350.0,1350.0,27.0
928adea954,1,180.0,180.0,180.0,180.0,18.0
69f2c69b15,1,450.0,450.0,450.0,450.0,45.0
c4ba9f94c5,2,1740.0,870.0,1280.0,460.0,110.0
48d6a6a026,3,3960.0,1320.0,1800.0,710.0,136.0
d88f844bf8,1,2600.0,2600.0,2600.0,2600.0,52.0
9b6d537d57,3,1050.0,350.0,470.0,120.0,105.0
edab928982,1,100.0,100.0,100.0,100.0,5.0
408575477d,1,3600.0,3600.0,3600.0,3600.0,72.0
4e037cd64d,3,3510.0,1170.0,2350.0,380.0,124.0
9cb137270a,1,2900.0,2900.0,2900.0,2900.0,58.0
712320bf03,2,1350.0,675.0,680.0,670.0,101.0
ae36d34ed5,1,150.0,150.0,150.0,150.0,3.0
6b5e4df443,3,1770.0,590.0,800.0,210.0,99.0
3490548f42,3,1570.0,523.3333333333334,940.0,50.0,77.0
a6a800f3bb,2,750.0,375.0,420.0,330.0,75.0
3488407172,3,1480.0,493.3333333333333,1160.0,100.0,74.0
2b58d225e3,1,670.0,670.0,670.0,670.0,67.0
3fdb22ea92,1,2400.0,2400.0,2400.0,2400.0,48.0
56db6d66a1,2,4610.0,2305.0,3350.0,1260.0,130.0
9cd1fe4d03,1,1380.0,1380.0,1380.0,1380.0,69.0
1b565a740d,1,960.0,960.0,960.0,960.0,48.0
781a1ad2a9,1,1180.0,1180.0,1180.0,1180.0,59.0
2e6d0f702a,1,180.0,180.0,180.0,180.0,9.0
588a67064e,2,540.0,270.0,280.0,260.0,27.0
8657ebea64,3,1090.0,363.3333333333333,720.0,150.0,73.0
926ac48c33,3,1120.0,373.3333333333333,550.0,250.0,96.0
65d8f7b806,2,800.0,400.0,560.0,240.0,52.0
b6e50ac8f0,2,2790.0,1395.0,2150.0,640.0,107.0
340f7a4ba1,1,960.0,960.0,960.0,960.0,48.0
186b79e018,1,260.0,260.0,260.0,260.0,13.0
222d74cf00,3,1620.0,540.0,720.0,450.0,90.0
0d5092f636,3,1530.0,510.0,980.0,40.0,102.0
d8ae08c5ce,2,3770.0,1885.0,2850.0,920.0,103.0
27747ed43b,1,420.0,420.0,420.0,420.0,42.0
2df3857dee,3,4390.0,1463.3333333333333,3450.0,420.0,163.0
894409fa65,1,280.0,280.0,280.0,280.0,14.0
295c807b19,1,650.0,650.0,650.0,650.0,65.0
